region;baron_first_blue;champion_first_blue;dragon_first_blue;inhibitor_first_blue;herald_first_blue;tower_first_blue;baron_first_red;champion_first_red;dragon_first_red;inhibitor_first_red;herald_first_red;tower_first_red;dif_kills;dif_barons;dif_dragons;dif_inhibitor;dif_herald;dif_tower;dif_dmg_dealt_to_buildings;dif_dmg_dealt_to_objectives;dif_dmg_dealt_to_turrets;dif_dmg_self_mitigated;dif_gold_earned;dif_gold_spent;dif_magic_dmg_dealt;dif_physical_dmg_dealt;dif_true_dmg_dealt;dif_total_minions_killed;dif_neutral_minions_killed;dif_total_heal;dif_vision_score;win_blue
NA1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;10.0;1.0;4.0;1.0;-2.0;4.0;9427.0;54842.0;9427.0;21488.0;8646.0;3635.0;186613.0;-104105.0;78961.0;52.0;37.0;15206.0;40.0;1.0
NA1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;-2.0;2.0;2.0;4.0;2286.0;15461.0;2286.0;10946.0;6318.0;6780.0;64090.0;-79101.0;65475.0;44.0;20.0;35620.0;-58.0;1.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-11.0;-2.0;-2.0;-2.0;1.0;-4.0;-10605.0;-64635.0;-10605.0;-8576.0;-8674.0;-3950.0;-197489.0;8811.0;4715.0;-17.0;-111.0;-30044.0;38.0;0.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-13.0;-1.0;-3.0;-1.0;0.0;-6.0;-14034.0;-38009.0;-14034.0;-43734.0;-11353.0;-10587.0;-78526.0;-1531.0;-71796.0;15.0;-90.0;-5689.0;1.0;0.0
NA1;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;3.0;2.0;2.0;9.0;19937.0;82135.0;19937.0;-4183.0;15838.0;14175.0;48546.0;174246.0;15365.0;-19.0;110.0;9264.0;12.0;1.0
NA1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;2.0;4.0;3.0;0.0;8.0;16180.0;103635.0;16180.0;41367.0;12535.0;6995.0;-3394.0;127108.0;89961.0;41.0;104.0;24793.0;35.0;1.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-9.0;-1.0;0.0;-1.0;1.0;-7.0;-13071.0;-30121.0;-13071.0;35121.0;-7689.0;-4230.0;-65941.0;-79990.0;-45877.0;-22.0;-12.0;-15653.0;-11.0;0.0
NA1;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;0.0;1.0;1.0;2.0;10.0;18123.0;48391.0;18123.0;-865.0;19268.0;15498.0;-71499.0;294708.0;3914.0;170.0;75.0;12286.0;15.0;1.0
NA1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-20.0;0.0;-2.0;0.0;0.0;-6.0;-14079.0;-21805.0;-14079.0;-5995.0;-9499.0;-1900.0;50500.0;-12842.0;-29412.0;-22.0;19.0;839.0;-9.0;0.0
NA1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;16.0;1.0;-2.0;1.0;0.0;3.0;8478.0;1332.0;8478.0;-68018.0;12949.0;7675.0;-26845.0;231437.0;-18182.0;29.0;58.0;-11519.0;42.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-12.0;-1.0;-1.0;-1.0;-2.0;-10.0;-19927.0;-50708.0;-19927.0;-157.0;-13870.0;-12373.0;-17080.0;-92594.0;-5923.0;-32.0;-39.0;-16405.0;21.0;0.0
NA1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;1.0;2.0;3.0;0.0;8.0;20204.0;34084.0;20204.0;78986.0;9622.0;4615.0;-5554.0;61221.0;24743.0;56.0;45.0;20231.0;30.0;1.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;1.0;3.0;1.0;0.0;3.0;9025.0;41041.0;9025.0;22199.0;8012.0;6115.0;41337.0;4120.0;17717.0;13.0;4.0;2593.0;26.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-21.0;-1.0;-2.0;-1.0;-2.0;-7.0;-10289.0;-45567.0;-10289.0;9190.0;-11300.0;-7200.0;-66537.0;64769.0;-12486.0;5.0;25.0;-7590.0;-46.0;0.0
NA1;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;1.0;4.0;3.0;1.0;9.0;21949.0;86271.0;21949.0;26917.0;15108.0;10248.0;-39761.0;106294.0;42903.0;67.0;34.0;13001.0;43.0;1.0
NA1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;-1.0;1.0;1.0;2.0;10.0;24161.0;51869.0;24161.0;-15324.0;14661.0;6070.0;18693.0;198782.0;16089.0;95.0;48.0;33608.0;66.0;1.0
NA1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;2.0;3.0;2.0;-2.0;6.0;6504.0;44247.0;6504.0;-20793.0;11134.0;7890.0;-37563.0;105774.0;-10481.0;24.0;35.0;748.0;-6.0;1.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;1.0;3.0;2.0;11.0;25686.0;74586.0;25686.0;-19929.0;17661.0;14240.0;28145.0;150103.0;30584.0;89.0;91.0;20167.0;22.0;1.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-27.0;-1.0;-4.0;-1.0;2.0;-9.0;-20445.0;-65481.0;-20445.0;-10964.0;-15327.0;-11200.0;-3272.0;-185242.0;-9372.0;-99.0;-19.0;-15143.0;-26.0;0.0
NA1;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;-11.0;0.0;-3.0;-1.0;0.0;-6.0;-14801.0;-49518.0;-14801.0;24122.0;-4037.0;275.0;88354.0;-249600.0;-4126.0;10.0;-47.0;2881.0;-43.0;0.0
NA1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;-7.0;-1.0;0.0;0.0;1.0;-1.0;-220.0;8657.0;-220.0;-29459.0;-3561.0;3600.0;-77883.0;122284.0;-18290.0;1.0;52.0;-10156.0;-32.0;0.0
NA1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;-15.0;-2.0;-5.0;-1.0;-2.0;-4.0;-6740.0;-92601.0;-6740.0;-28936.0;-10259.0;-6002.0;-105678.0;243801.0;-85716.0;9.0;48.0;-31986.0;-31.0;0.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;2.0;3.0;2.0;1.0;7.0;15228.0;84338.0;15228.0;80954.0;17663.0;7515.0;87207.0;159080.0;61342.0;32.0;140.0;20061.0;33.0;1.0
NA1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;15.0;2.0;1.0;2.0;-2.0;6.0;11954.0;103950.0;11954.0;-31276.0;13756.0;9165.0;251971.0;-33547.0;15619.0;13.0;91.0;27020.0;15.0;1.0
NA1;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;-20.0;-1.0;0.0;-1.0;0.0;-5.0;-6473.0;-38136.0;-6473.0;29430.0;-4909.0;-1135.0;-39483.0;-113717.0;502.0;60.0;-45.0;-958.0;8.0;0.0
NA1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;16.0;1.0;-1.0;2.0;-2.0;8.0;19380.0;38123.0;19380.0;-16288.0;6720.0;4850.0;29087.0;73233.0;-21203.0;-15.0;18.0;-41.0;-14.0;1.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;1.0;2.0;4.0;2.0;10.0;14704.0;71772.0;14704.0;3517.0;17706.0;14085.0;134016.0;35754.0;24990.0;13.0;78.0;8680.0;51.0;1.0
NA1;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-6.0;2.0;3.0;0.0;0.0;-6.0;-8779.0;23325.0;-8779.0;26976.0;-3046.0;995.0;-93811.0;-63025.0;-9313.0;-41.0;-24.0;23244.0;34.0;0.0
NA1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;2.0;0.0;4.0;0.0;10.0;26446.0;58201.0;26446.0;-11992.0;7369.0;3910.0;-175439.0;113786.0;51503.0;-59.0;109.0;11971.0;5.0;1.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;4.0;2.0;2.0;7.0;11266.0;67092.0;11266.0;-8635.0;13156.0;7201.0;25104.0;160380.0;15167.0;87.0;65.0;13470.0;11.0;1.0
NA1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0;-1.0;4.0;1.0;0.0;4.0;12648.0;14465.0;12648.0;71692.0;1739.0;675.0;12985.0;-18183.0;-39387.0;-83.0;35.0;58955.0;1.0;1.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;-11.0;-1.0;-4.0;-1.0;1.0;-9.0;-22784.0;-70257.0;-22784.0;2011.0;-13595.0;-11530.0;-29923.0;-194370.0;-46656.0;-51.0;-114.0;16028.0;-43.0;0.0
NA1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;-1.0;-5.0;0.0;2.0;0.0;-1072.0;-46264.0;-1072.0;-10674.0;1503.0;4325.0;-9538.0;-34805.0;-16405.0;2.0;-27.0;9605.0;17.0;1.0
NA1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;2.0;-3.0;1.0;1.0;6.0;15204.0;62371.0;15204.0;89723.0;9263.0;7075.0;94827.0;-44624.0;45757.0;-54.0;36.0;18192.0;30.0;1.0
NA1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-14.0;0.0;-2.0;0.0;1.0;-2.0;-6665.0;-14546.0;-6665.0;4652.0;-7805.0;-1935.0;-24640.0;-8665.0;-1021.0;-91.0;24.0;-2446.0;-27.0;0.0
NA1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;2.0;1.0;2503.0;29721.0;2503.0;2461.0;1108.0;-2725.0;34125.0;-83260.0;9388.0;-117.0;-47.0;6474.0;3.0;1.0
NA1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;-18.0;-1.0;0.0;-1.0;0.0;-9.0;-11603.0;-63490.0;-11603.0;9391.0;-14462.0;-12850.0;-202626.0;-5439.0;2876.0;-101.0;-13.0;4751.0;16.0;0.0
NA1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0;3.0;2.0;10.0;20210.0;72179.0;20210.0;-13708.0;15919.0;11025.0;-102536.0;352127.0;2657.0;116.0;74.0;5079.0;80.0;1.0
NA1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;-1.0;0.0;4.0;0.0;6.0;19798.0;62581.0;19798.0;-44307.0;6620.0;8010.0;-293009.0;431665.0;20003.0;5.0;125.0;46469.0;-17.0;1.0
NA1;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;4.0;2.0;1.0;8.0;25848.0;106058.0;25848.0;94935.0;13680.0;10865.0;232251.0;95408.0;22231.0;18.0;143.0;-4620.0;30.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-22.0;0.0;-3.0;0.0;-2.0;-9.0;-22902.0;-67801.0;-22902.0;-63651.0;-19012.0;-13200.0;36857.0;-244608.0;-43726.0;-73.0;-70.0;-17969.0;-2.0;0.0
NA1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;-6.0;-2.0;2.0;-2.0;-2.0;-5.0;-10429.0;-51335.0;-10429.0;-16413.0;-8438.0;-5930.0;-23238.0;-23915.0;-62979.0;-43.0;-37.0;-18827.0;-56.0;0.0
NA1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;11.0;1.0;1.0;2.0;-1.0;7.0;2171.0;25777.0;2171.0;-4825.0;7276.0;6185.0;-14400.0;110181.0;-50181.0;-98.0;106.0;-16585.0;35.0;1.0
NA1;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;-10.0;0.0;-1.0;-1.0;0.0;-6.0;-11218.0;-35788.0;-11218.0;-28674.0;-7718.0;-2942.0;31028.0;-165835.0;-30478.0;-66.0;-76.0;-21003.0;-3.0;0.0
NA1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;5.0;-2.0;1.0;-2.0;-2.0;-3.0;-5303.0;-38233.0;-5303.0;-117051.0;-3370.0;1820.0;-8960.0;12327.0;22857.0;107.0;-40.0;40286.0;24.0;0.0
NA1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;-2.0;-2.0;1.0;1.0;-1.0;-3431.0;-57640.0;-3431.0;-59087.0;3127.0;-2917.0;-7694.0;-69270.0;144896.0;82.0;-42.0;16997.0;-31.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;-12.0;-1.0;-3.0;-1.0;-2.0;-3.0;-7061.0;-59728.0;-7061.0;-4026.0;-10348.0;-7860.0;-105076.0;-47124.0;-7742.0;33.0;-83.0;-19307.0;5.0;0.0
NA1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;28.0;1.0;0.0;2.0;0.0;8.0;14644.0;34436.0;14644.0;26550.0;14285.0;8875.0;-96835.0;165572.0;-10745.0;32.0;-18.0;27036.0;89.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-14.0;-2.0;-4.0;-2.0;-2.0;-8.0;-16946.0;-100815.0;-16946.0;87735.0;-14030.0;-9100.0;15277.0;-125029.0;-30093.0;118.0;-150.0;-32931.0;-150.0;0.0
NA1;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;-18.0;-3.0;-4.0;-3.0;0.0;-3.0;-5450.0;-98611.0;-5450.0;49160.0;-12281.0;-8725.0;-85171.0;-97331.0;-36936.0;87.0;-104.0;23342.0;-56.0;0.0
NA1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-26.0;-2.0;-3.0;-2.0;2.0;-8.0;-17360.0;-62958.0;-17360.0;15221.0;-11043.0;-6171.0;-134624.0;146912.0;-84005.0;70.0;-65.0;1920.0;-67.0;0.0
NA1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;13.0;0.0;-1.0;0.0;1.0;4.0;9071.0;8586.0;9071.0;1775.0;9336.0;6060.0;70543.0;-7920.0;3875.0;65.0;21.0;3192.0;50.0;1.0
NA1;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;-1.0;4.0;0.0;1.0;7.0;22163.0;53641.0;22163.0;40242.0;4721.0;5550.0;99682.0;6486.0;28621.0;9.0;58.0;10932.0;67.0;1.0
NA1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;2.0;1.0;5.0;9431.0;52035.0;9431.0;36536.0;2804.0;-2490.0;173161.0;-139955.0;-33213.0;49.0;-19.0;-3528.0;-14.0;1.0
NA1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;21.0;1.0;1.0;0.0;2.0;8.0;11829.0;55677.0;11829.0;2341.0;14432.0;14225.0;-18075.0;192849.0;-6813.0;57.0;70.0;15516.0;6.0;1.0
NA1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;21.0;1.0;4.0;4.0;0.0;9.0;16881.0;74932.0;16881.0;-14006.0;13985.0;8150.0;45396.0;144592.0;14229.0;9.0;108.0;6935.0;21.0;1.0
NA1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;-7.0;-1.0;-4.0;-1.0;0.0;-8.0;-19763.0;-74399.0;-19763.0;-23832.0;-11151.0;-6985.0;-34546.0;-114841.0;-39937.0;-81.0;-100.0;-18402.0;-64.0;0.0
NA1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;-12.0;-1.0;1.0;-1.0;-2.0;-7.0;-10284.0;-41028.0;-10284.0;24855.0;-11950.0;-7875.0;-64800.0;-131878.0;-8194.0;-59.0;-72.0;-996.0;10.0;0.0
NA1;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;-4.0;-1.0;5.0;2.0;1.0;7.0;25438.0;80908.0;25438.0;27045.0;-2987.0;-12140.0;-179412.0;-30936.0;42254.0;-60.0;-27.0;-45222.0;74.0;1.0
NA1;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;-40.0;0.0;-3.0;3.0;2.0;4.0;10042.0;7906.0;10042.0;-2597.0;-6847.0;2215.0;-363680.0;492903.0;-57947.0;16.0;81.0;-25789.0;-11.0;0.0
NA1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-4.0;-1.0;0.0;2.0;3708.0;-63838.0;3708.0;-20949.0;-7079.0;980.0;-114626.0;60870.0;-37592.0;-91.0;49.0;-8610.0;46.0;0.0
NA1;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;-6.0;-2.0;-2.0;-1.0;1.0;-2.0;-7750.0;-60071.0;-7750.0;-83760.0;-8140.0;-7170.0;-91082.0;-161984.0;154.0;-59.0;-81.0;-37090.0;-44.0;0.0
NA1;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;3.0;2.0;2.0;10.0;21169.0;74754.0;21169.0;-34540.0;12926.0;6910.0;62746.0;53607.0;15003.0;57.0;22.0;11340.0;49.0;1.0
NA1;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;16.0;1.0;2.0;3.0;1.0;11.0;23999.0;61391.0;23999.0;29428.0;10222.0;7817.0;189123.0;-132093.0;17311.0;-10.0;-4.0;14284.0;60.0;1.0
NA1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;11.0;1.0;1.0;1.0;-1.0;7.0;16310.0;36558.0;16310.0;10894.0;9143.0;3475.0;31040.0;243935.0;-8065.0;51.0;78.0;42395.0;39.0;1.0
NA1;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;18.0;-1.0;3.0;0.0;-2.0;5.0;14604.0;11058.0;14604.0;5070.0;6256.0;5100.0;-149525.0;260053.0;5699.0;-36.0;61.0;4255.0;-34.0;1.0
NA1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-9.0;0.0;0.0;-1.0;-2.0;-5.0;-10363.0;-44556.0;-10363.0;49502.0;-5398.0;1115.0;33211.0;-80694.0;-25377.0;28.0;-41.0;-25248.0;-21.0;0.0
NA1;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;2.0;3.0;2.0;1.0;7.0;12298.0;103771.0;12298.0;-26640.0;11262.0;8010.0;-139903.0;376849.0;33786.0;-39.0;80.0;34100.0;-4.0;1.0
NA1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;10.0;1.0;2.0;3.0;0.0;10.0;23963.0;60703.0;23963.0;-39808.0;11907.0;8000.0;33409.0;147636.0;-13220.0;5.0;53.0;4259.0;62.0;1.0
NA1;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-2.0;1.0;0.0;1.0;0.0;4.0;46519.0;59848.0;46519.0;3333.0;5095.0;6305.0;304132.0;-218542.0;45856.0;56.0;23.0;1982.0;0.0;1.0
NA1;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;20.0;0.0;2.0;0.0;-1.0;1.0;2369.0;33553.0;2369.0;-300.0;9318.0;4740.0;76554.0;40908.0;8716.0;98.0;38.0;2497.0;22.0;1.0
NA1;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;-9.0;-1.0;0.0;0.0;1.0;-3.0;-10939.0;9391.0;-10939.0;49883.0;-12051.0;-5160.0;38239.0;-193424.0;1417.0;-43.0;-13.0;43767.0;-46.0;0.0
NA1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-6.0;0.0;5.0;1.0;0.0;4.0;9592.0;62345.0;9592.0;-25215.0;4344.0;-1945.0;-24233.0;150239.0;19335.0;26.0;32.0;1000.0;-26.0;1.0
NA1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-15.0;-1.0;0.0;-1.0;0.0;-6.0;-10760.0;-35852.0;-10760.0;-27982.0;-8669.0;-3985.0;32825.0;-134832.0;-8696.0;-72.0;-25.0;-3972.0;-22.0;0.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-16.0;-2.0;-2.0;-2.0;-2.0;-7.0;-8515.0;-39004.0;-8515.0;-30440.0;-9745.0;-5340.0;74165.0;-100926.0;-23383.0;45.0;-51.0;-18250.0;-19.0;0.0
NA1;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0;1.0;1.0;5.0;8924.0;42600.0;8924.0;22799.0;6326.0;3730.0;-63770.0;124562.0;4771.0;12.0;16.0;5529.0;-23.0;1.0
NA1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;-1.0;2.0;2.0;4.0;8001.0;43702.0;8001.0;19916.0;7770.0;-135.0;133287.0;-93614.0;-15731.0;-70.0;13.0;-5018.0;21.0;1.0
NA1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;-20.0;-1.0;-1.0;-1.0;0.0;-7.0;-16778.0;-46882.0;-16778.0;-41549.0;-15616.0;-10060.0;-64162.0;-81403.0;-13044.0;-9.0;-40.0;-21162.0;-16.0;0.0
NA1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;13.0;1.0;3.0;1.0;0.0;7.0;13642.0;54768.0;13642.0;626.0;11692.0;1330.0;-41229.0;184766.0;-3865.0;110.0;36.0;30766.0;13.0;1.0
NA1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-16.0;-2.0;-2.0;-2.0;-2.0;-8.0;-14022.0;-99334.0;-14022.0;-78699.0;-10871.0;-6695.0;-85579.0;-8984.0;18715.0;4.0;-56.0;40558.0;-21.0;0.0
NA1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;21.0;1.0;4.0;3.0;-1.0;7.0;18691.0;68366.0;18691.0;14161.0;10914.0;7250.0;7068.0;201858.0;-33773.0;-41.0;90.0;18021.0;32.0;1.0
NA1;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;4.0;2.0;0.0;8.0;13543.0;41368.0;13543.0;18814.0;12118.0;7567.0;89310.0;10798.0;16619.0;64.0;75.0;-3544.0;-17.0;1.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;0.0;0.0;-1278.0;-1100.0;-1278.0;998.0;-2214.0;-2200.0;3059.0;-5763.0;-2854.0;-29.0;9.0;1577.0;-7.0;0.0
NA1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-7.0;0.0;1.0;1.0;0.0;3.0;2398.0;26544.0;2398.0;41574.0;2624.0;1410.0;151823.0;-132156.0;23599.0;-55.0;35.0;5943.0;-16.0;1.0
NA1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;3.0;1.0;2.0;11.0;21983.0;73294.0;21983.0;17697.0;15119.0;8660.0;-25421.0;73884.0;3649.0;21.0;54.0;14302.0;39.0;1.0
NA1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;-1.0;5.0;2.0;8.0;12971.0;57188.0;12971.0;-27621.0;9349.0;5359.0;31136.0;37494.0;635.0;-35.0;11.0;9115.0;1.0;1.0
NA1;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;-23.0;-1.0;-3.0;-1.0;1.0;-1.0;1113.0;-31699.0;1113.0;-2099.0;-11850.0;-7829.0;-110966.0;-25420.0;12535.0;-34.0;-39.0;-12427.0;2.0;0.0
NA1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;-16.0;-1.0;1.0;-1.0;-2.0;-9.0;-16215.0;-32188.0;-16215.0;-9501.0;-14972.0;-9325.0;40493.0;-208272.0;-1640.0;-81.0;-67.0;-44900.0;4.0;0.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-28.0;0.0;-2.0;0.0;-2.0;-8.0;-19904.0;-52636.0;-19904.0;13670.0;-20217.0;-13227.0;-54969.0;-125217.0;-14149.0;-27.0;-88.0;-9890.0;16.0;0.0
NA1;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;-15.0;-1.0;-3.0;-1.0;0.0;-6.0;-13357.0;-42580.0;-13357.0;-31139.0;-13905.0;-9365.0;-59885.0;-31141.0;-43529.0;-139.0;-53.0;-14280.0;-24.0;0.0
NA1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;-17.0;-1.0;-3.0;-1.0;-1.0;-2.0;-1410.0;-47348.0;-1410.0;-5912.0;-8028.0;-2370.0;11456.0;-39016.0;-39345.0;-14.0;-3.0;-16928.0;-21.0;0.0
